card_id,account_id,card_type,card_status,issued_date
903844,100362,Credit,Active,2021-08-05
903845,106143,Debit,Active,2016-01-15
903846,102405,Debit,Active,2019-10-11
903847,103877,Debit,Active,2020-09-15
903848,106737,Debit,Active,2020-03-02
903849,105098,Debit,Blocked,2020-07-24
903850,107589,Debit,Active,2015-05-05
903851,100798,Debit,Blocked,2016-02-16
903852,109387,Debit,Active,2021-10-29
903853,108541,Credit,Active,2021-04-10
903854,104975,Debit,Blocked,2018-07-09
903855,101929,Debit,Active,2020-01-21
903856,105407,Debit,Active,2017-04-02
903857,110764,Debit,Active,2022-02-23
903858,109995,Debit,Active,2022-11-11
903859,112005,Debit,Active,2020-03-01
903860,104136,Credit,Active,2015-02-22
903861,107318,Credit,Active,2019-07-21
903862,114423,Debit,Active,2018-01-24
903863,108205,Debit,Active,2019-07-16
903864,112646,Debit,Active,2016-05-22
903865,106465,Debit,Active,2019-08-10
903866,100400,Debit,Active,2015-11-02
903867,113944,Debit,Active,2017-12-08
903868,107723,Debit,Active,2022-07-10
903869,111947,Debit,Active,2020-01-11
903870,111068,Debit,Active,2019-02-19
903871,101127,Debit,Active,2015-10-31
903872,110040,Debit,Active,2016-10-20
903873,100634,Credit,Active,2016-04-25
903874,114323,Debit,Active,2022-12-10
903875,103532,Debit,Active,2019-09-30
903876,105382,Debit,Active,2016-02-21
903877,106856,Debit,Active,2015-01-24
903878,106257,Debit,Active,2017-10-21
903879,111872,Debit,Active,2022-07-22
903880,107198,Debit,Blocked,2021-02-25
903881,108354,Debit,Active,2017-12-10
903882,111225,Debit,Active,2018-07-04
903883,101834,Debit,Active,2018-05-17
903884,109166,Debit,Active,2018-07-25
903885,101849,Debit,Active,2016-05-01
903886,103486,Debit,Active,2019-08-19
903887,114173,Debit,Active,2017-07-20
903888,107332,Debit,Blocked,2020-07-08
903889,110460,Debit,Active,2020-11-07
903890,108141,Debit,Blocked,2017-05-06
903891,100798,Debit,Active,2016-07-05
903892,109725,Debit,Active,2017-06-27
903893,107728,Debit,Active,2017-01-24
903894,104374,Debit,Blocked,2020-07-19
903895,104634,Debit,Active,2023-03-14
903896,114421,Debit,Active,2021-06-13
903897,107145,Debit,Active,2022-05-11
903898,101822,Debit,Active,2015-11-02
903899,107846,Debit,Active,2018-07-24
903900,102621,Debit,Active,2021-12-19
903901,110651,Debit,Active,2019-12-27
903902,100605,Debit,Blocked,2020-11-18
903903,112183,Debit,Active,2016-02-04
903904,108740,Debit,Blocked,2015-10-18
903905,110450,Debit,Active,2017-10-31
903906,114806,Debit,Active,2019-06-27
903907,111540,Debit,Active,2019-05-26
903908,104377,Debit,Active,2018-01-07
903909,100660,Debit,Active,2022-01-30
903910,110019,Credit,Active,2019-10-20
903911,104710,Debit,Active,2015-03-30
903912,106503,Debit,Active,2021-02-03
903913,106376,Debit,Active,2017-09-02
903914,104824,Debit,Active,2023-03-12
903915,113600,Debit,Active,2019-06-07
903916,101049,Debit,Active,2016-07-30
903917,114459,Debit,Active,2019-06-27
903918,109604,Debit,Active,2015-06-12
903919,104602,Debit,Blocked,2018-03-17
903920,107656,Debit,Active,2015-03-11
903921,112530,Debit,Active,2022-11-03
903922,111768,Debit,Active,2019-11-17
903923,108780,Debit,Active,2018-06-09
903924,100780,Debit,Active,2022-12-21
903925,114636,Debit,Blocked,2015-07-19
903926,102172,Debit,Active,2023-02-15
903927,113222,Debit,Blocked,2022-01-15
903928,105881,Debit,Active,2019-06-28
903929,108249,Debit,Active,2022-11-28
903930,103560,Credit,Active,2017-04-05
903931,101807,Debit,Active,2018-08-22
903932,112396,Debit,Active,2015-02-05
903933,103348,Debit,Active,2022-07-09
903934,106708,Credit,Blocked,2018-07-21
903935,114560,Debit,Active,2016-01-13
903936,110909,Debit,Active,2022-02-23
903937,113122,Debit,Active,2019-11-23
903938,106515,Debit,Active,2021-08-12
903939,113469,Debit,Active,2021-03-17
903940,106825,Debit,Active,2017-12-19
903941,108025,Debit,Active,2015-09-28
903942,108644,Debit,Blocked,2021-02-22
903943,112212,Debit,Active,2018-07-11
903944,114725,Debit,Active,2019-07-03
903945,114258,Debit,Active,2017-06-20
903946,101792,Debit,Active,2015-04-30
903947,112971,Debit,Active,2020-07-19
903948,113013,Debit,Active,2015-09-10
903949,106732,Debit,Blocked,2019-12-18
903950,100380,Debit,Active,2018-06-10
903951,105562,Credit,Active,2022-08-02
903952,112496,Debit,Active,2021-08-13
903953,111562,Debit,Active,2019-02-04
903954,100130,Credit,Active,2019-12-28
903955,106250,Debit,Active,2015-03-01
903956,107492,Debit,Active,2015-03-26
903957,106513,Debit,Active,2016-03-08
903958,113475,Debit,Active,2019-05-04
903959,105660,Debit,Active,2017-03-16
903960,100030,Credit,Active,2022-08-14
903961,106435,Debit,Active,2020-12-08
903962,107390,Debit,Active,2017-05-20
903963,114657,Credit,Blocked,2015-08-27
903964,111193,Debit,Active,2015-03-28
903965,106240,Debit,Active,2021-08-12
903966,112907,Debit,Blocked,2016-09-09
903967,101697,Debit,Active,2020-06-11
903968,110934,Debit,Active,2020-02-21
903969,107441,Debit,Active,2018-10-09
903970,104346,Debit,Active,2018-12-13
903971,104448,Debit,Active,2017-10-18
903972,102511,Debit,Active,2017-11-12
903973,106574,Debit,Active,2022-07-22
903974,108139,Debit,Active,2015-04-07
903975,108606,Debit,Active,2016-01-26
903976,104542,Debit,Active,2018-03-15
903977,112879,Debit,Active,2021-12-27
903978,101441,Debit,Active,2016-02-28
903979,103473,Debit,Active,2017-04-08
903980,104887,Credit,Blocked,2022-06-17
903981,104528,Debit,Active,2016-10-29
903982,113015,Credit,Active,2020-08-24
903983,101153,Debit,Active,2022-06-04
903984,104485,Credit,Active,2022-07-09
903985,105194,Debit,Active,2022-05-04
903986,105800,Debit,Active,2016-03-12
903987,112571,Debit,Active,2021-04-02
903988,108143,Debit,Active,2020-03-22
903989,105673,Debit,Active,2016-01-16
903990,102125,Debit,Active,2018-10-28
903991,105353,Debit,Active,2017-07-04
903992,114895,Credit,Active,2017-04-08
903993,109015,Debit,Active,2019-08-25
903994,108385,Credit,Blocked,2020-07-04
903995,110001,Debit,Active,2017-07-10
903996,101736,Debit,Active,2017-10-15
903997,101530,Debit,Active,2018-03-25
903998,106994,Debit,Active,2020-02-12
903999,113977,Debit,Active,2021-01-25
904000,102011,Debit,Active,2019-03-16
904001,106169,Debit,Blocked,2020-06-24
904002,111234,Debit,Active,2018-12-07
904003,105419,Debit,Active,2019-09-02
904004,111391,Debit,Active,2019-08-24
904005,102680,Debit,Active,2018-08-13
904006,100005,Debit,Active,2020-08-18
904007,106735,Debit,Active,2018-10-11
904008,102534,Debit,Active,2020-07-16
904009,103609,Debit,Active,2020-03-23
904010,101049,Credit,Active,2015-08-18
904011,100826,Debit,Active,2022-07-31
904012,109912,Credit,Active,2016-12-16
904013,113398,Debit,Active,2015-05-14
904014,111145,Debit,Active,2019-02-26
904015,108048,Credit,Active,2016-10-06
904016,109969,Credit,Active,2016-06-15
904017,109639,Debit,Active,2022-04-06
904018,108842,Debit,Active,2021-09-14
904019,109291,Debit,Active,2016-02-29
904020,109633,Credit,Active,2022-05-23
904021,107729,Debit,Active,2016-06-13
904022,100189,Debit,Blocked,2015-12-26
904023,108440,Debit,Blocked,2020-04-02
904024,114303,Debit,Active,2021-03-21
904025,112614,Debit,Active,2019-05-10
904026,111900,Credit,Active,2017-07-27
904027,112994,Debit,Active,2023-02-15
904028,102120,Debit,Active,2018-04-22
904029,103578,Debit,Blocked,2018-11-06
904030,112820,Debit,Blocked,2019-04-03
904031,111771,Debit,Active,2016-07-14
904032,103808,Debit,Active,2017-01-10
904033,113516,Debit,Active,2020-05-28
904034,106063,Debit,Active,2016-05-16
904035,111718,Debit,Active,2021-06-30
904036,111220,Debit,Active,2017-11-22
904037,101674,Debit,Active,2018-12-27
904038,110504,Debit,Active,2017-08-07
904039,112502,Debit,Active,2017-06-12
904040,111249,Debit,Active,2015-04-23
904041,107205,Debit,Active,2022-01-07
904042,104655,Debit,Active,2018-04-25
904043,103830,Debit,Active,2017-10-11
904044,106175,Debit,Active,2022-10-06
904045,101940,Debit,Active,2022-01-17
904046,105196,Debit,Active,2022-07-02
904047,111187,Credit,Active,2016-11-13
904048,104213,Debit,Active,2020-09-13
904049,101758,Debit,Active,2018-10-02
904050,107149,Debit,Active,2017-07-10
904051,102040,Debit,Active,2015-12-18
904052,107748,Debit,Active,2019-06-19
904053,100190,Debit,Blocked,2018-06-16
904054,100301,Debit,Active,2017-10-29
904055,100784,Debit,Active,2019-10-08
904056,106188,Debit,Active,2018-05-29
904057,101931,Credit,Active,2017-05-19
904058,108743,Debit,Active,2016-06-03
904059,112684,Debit,Active,2015-01-17
904060,111898,Debit,Active,2020-05-08
904061,105845,Debit,Active,2017-05-03
904062,100925,Debit,Active,2016-06-22
904063,101773,Debit,Active,2016-06-17
904064,101554,Debit,Active,2020-07-29
904065,103192,Debit,Active,2016-01-19
904066,109194,Debit,Active,2018-04-02
904067,108070,Debit,Active,2020-09-19
904068,114184,Debit,Active,2022-08-16
904069,107098,Debit,Active,2022-08-01
904070,105495,Debit,Active,2022-10-30
904071,107699,Debit,Active,2017-01-17
904072,112809,Debit,Blocked,2015-05-14
904073,100488,Debit,Active,2017-02-18
904074,103185,Debit,Active,2017-01-20
904075,114272,Debit,Active,2018-10-14
904076,108560,Debit,Active,2019-12-14
904077,102589,Credit,Active,2018-10-05
904078,108780,Debit,Active,2019-09-30
904079,111728,Debit,Active,2017-04-04
904080,110223,Credit,Active,2019-09-10
904081,105433,Debit,Active,2020-01-12
904082,111980,Credit,Active,2019-05-03
904083,112125,Debit,Active,2022-05-09
904084,109425,Debit,Blocked,2020-11-19
904085,102694,Credit,Blocked,2016-12-27
904086,105417,Debit,Active,2015-03-24
904087,109526,Debit,Active,2015-01-19
904088,108887,Debit,Active,2021-11-22
904089,114832,Debit,Blocked,2021-11-11
904090,109524,Credit,Active,2022-09-02
904091,110457,Debit,Active,2017-10-29
904092,108967,Credit,Active,2018-09-03
904093,104585,Debit,Blocked,2019-04-01
904094,108069,Debit,Active,2015-09-07
904095,113712,Debit,Active,2020-03-05
904096,100956,Debit,Active,2019-03-21
904097,105787,Credit,Blocked,2019-04-07
904098,114082,Debit,Active,2020-10-30
904099,106583,Debit,Active,2015-12-01
904100,106258,Credit,Blocked,2022-12-21
904101,103150,Debit,Active,2022-05-05
904102,102437,Debit,Active,2017-06-06
904103,112263,Debit,Active,2015-04-01
904104,109471,Debit,Active,2018-11-07
904105,112620,Credit,Active,2016-07-08
904106,108044,Credit,Active,2020-09-18
904107,101182,Credit,Active,2015-08-15
904108,104214,Debit,Active,2018-09-07
904109,107289,Debit,Blocked,2022-04-16
904110,105854,Debit,Active,2018-11-16
904111,101884,Debit,Active,2021-04-27
904112,110005,Debit,Active,2020-12-13
904113,100981,Debit,Active,2018-07-17
904114,104107,Credit,Active,2019-08-28
904115,114687,Credit,Active,2019-12-07
904116,110250,Debit,Active,2018-11-14
904117,103832,Debit,Active,2022-02-16
904118,114659,Debit,Blocked,2017-02-03
904119,110973,Debit,Active,2018-01-24
904120,101533,Debit,Active,2015-09-30
904121,107759,Debit,Blocked,2019-04-09
904122,109934,Debit,Active,2020-05-04
904123,109892,Debit,Active,2015-01-17
904124,101930,Debit,Active,2015-05-06
904125,100534,Debit,Active,2016-02-25
904126,100570,Debit,Active,2018-10-05
904127,104502,Credit,Active,2016-01-19
904128,100664,Debit,Blocked,2022-02-02
904129,103395,Debit,Active,2018-08-09
904130,110875,Debit,Active,2015-04-16
904131,109454,Debit,Active,2023-02-03
904132,106682,Credit,Active,2017-10-08
904133,102600,Debit,Active,2020-08-31
904134,105411,Debit,Active,2015-11-07
904135,111653,Debit,Active,2020-11-30
904136,108021,Debit,Active,2020-01-20
904137,113070,Debit,Active,2020-02-24
904138,109119,Debit,Active,2021-06-30
904139,105581,Debit,Active,2017-06-10
904140,109411,Credit,Active,2016-03-28
904141,106823,Debit,Active,2016-02-05
904142,102392,Debit,Blocked,2020-06-06
904143,114315,Debit,Active,2022-06-15
904144,101423,Credit,Active,2020-11-22
904145,101352,Debit,Blocked,2015-08-11
904146,106225,Debit,Active,2019-04-03
904147,113665,Debit,Active,2021-11-04
904148,112089,Debit,Active,2022-09-09
904149,105084,Debit,Active,2015-10-11
904150,110645,Debit,Active,2020-02-07
904151,100399,Debit,Active,2022-10-29
904152,102103,Debit,Active,2017-03-25
904153,107073,Debit,Active,2020-05-26
904154,110583,Debit,Blocked,2020-09-23
904155,105950,Debit,Active,2015-10-26
904156,100972,Debit,Active,2022-11-02
904157,102533,Credit,Active,2021-02-01
904158,107432,Credit,Active,2022-01-25
904159,114068,Debit,Active,2017-05-17
904160,103232,Debit,Active,2020-08-02
904161,111086,Credit,Blocked,2021-05-19
904162,100492,Debit,Active,2016-07-23
904163,100603,Debit,Active,2021-09-20
904164,108578,Debit,Active,2015-10-05
904165,111200,Debit,Active,2017-05-28
904166,108066,Debit,Active,2018-01-23
904167,102510,Debit,Active,2016-04-21
904168,112859,Debit,Active,2023-02-16
904169,113819,Debit,Active,2019-12-09
904170,109970,Debit,Active,2016-10-01
904171,107962,Debit,Active,2021-09-06
904172,110949,Debit,Active,2015-02-17
904173,113245,Debit,Active,2016-02-11
904174,100049,Credit,Blocked,2023-01-24
904175,108919,Debit,Active,2020-12-20
904176,109244,Debit,Active,2019-07-17
904177,104027,Debit,Active,2016-05-25
904178,113086,Debit,Active,2016-04-10
904179,109226,Credit,Active,2022-09-02
904180,100450,Debit,Active,2015-06-22
904181,114857,Debit,Active,2022-01-28
904182,107494,Debit,Active,2021-05-24
904183,108681,Debit,Active,2015-11-02
904184,101038,Credit,Active,2016-07-08
904185,108177,Debit,Active,2020-04-23
904186,113405,Debit,Active,2019-06-30
904187,112610,Debit,Active,2018-01-29
904188,114493,Debit,Active,2022-10-15
904189,114331,Debit,Active,2015-08-20
904190,102783,Credit,Active,2017-03-04
904191,110082,Debit,Active,2020-11-02
904192,109713,Debit,Active,2020-05-17
904193,108208,Debit,Active,2016-09-10
904194,106025,Debit,Active,2017-01-15
904195,110014,Debit,Active,2020-03-14
904196,104301,Debit,Active,2021-10-02
904197,100962,Debit,Active,2015-04-09
904198,102531,Debit,Active,2022-10-09
904199,110845,Debit,Active,2019-02-22
904200,109984,Debit,Active,2016-09-07
904201,105814,Debit,Active,2021-12-30
904202,112888,Debit,Active,2016-12-23
904203,112102,Debit,Active,2017-07-21
904204,106951,Debit,Blocked,2020-11-09
904205,112639,Debit,Active,2020-02-18
904206,103428,Debit,Active,2018-01-05
904207,101083,Debit,Active,2016-04-30
904208,111498,Debit,Active,2021-12-10
904209,111676,Debit,Active,2018-02-26
904210,107236,Credit,Active,2017-04-10
904211,109944,Debit,Active,2017-07-01
904212,113078,Debit,Active,2019-01-10
904213,101934,Debit,Active,2020-02-12
904214,114685,Credit,Active,2016-06-11
904215,114753,Debit,Active,2022-09-07
904216,101840,Debit,Active,2020-05-15
904217,108574,Debit,Active,2022-06-16
904218,112510,Credit,Active,2017-10-12
904219,110772,Credit,Active,2021-05-15
904220,107961,Debit,Active,2017-06-23
904221,112151,Debit,Active,2022-01-03
904222,108587,Debit,Active,2022-05-31
904223,101147,Debit,Active,2022-09-19
904224,102136,Debit,Active,2019-04-13
904225,105783,Debit,Active,2021-02-09
904226,109662,Debit,Active,2019-12-22
904227,101255,Debit,Active,2019-09-15
904228,108435,Debit,Active,2016-07-14
904229,104947,Debit,Active,2021-01-28
904230,109459,Debit,Active,2018-11-05
904231,114100,Debit,Active,2022-07-09
904232,103103,Debit,Active,2015-10-26
904233,102861,Debit,Active,2019-01-23
904234,102734,Debit,Active,2017-10-06
904235,109484,Debit,Active,2018-09-09
904236,100500,Debit,Active,2018-11-13
904237,108780,Debit,Active,2019-07-05
904238,104136,Debit,Active,2018-08-13
904239,107094,Credit,Active,2021-12-01
904240,106624,Debit,Active,2016-05-17
904241,101421,Debit,Active,2020-09-24
904242,102901,Debit,Active,2018-03-04
904243,100495,Debit,Active,2017-04-21
904244,109054,Debit,Active,2015-03-06
904245,109268,Credit,Active,2017-03-15
904246,100363,Debit,Active,2019-10-13
904247,114929,Debit,Active,2018-12-12
904248,107515,Debit,Active,2019-08-20
904249,109540,Debit,Active,2016-12-05
904250,105750,Debit,Active,2017-04-01
904251,102304,Debit,Active,2017-01-01
904252,107671,Debit,Active,2021-04-27
904253,111846,Credit,Active,2019-06-07
904254,105876,Debit,Blocked,2016-11-11
904255,105272,Debit,Active,2017-08-26
904256,109477,Debit,Active,2019-02-28
904257,105186,Credit,Active,2021-03-22
904258,102973,Debit,Blocked,2016-06-01
904259,101936,Debit,Active,2018-12-20
904260,103702,Debit,Active,2020-02-16
904261,111456,Debit,Active,2017-10-11
904262,114744,Debit,Active,2018-05-03
904263,110685,Debit,Active,2021-01-24
904264,109430,Debit,Active,2019-08-15
904265,102869,Debit,Active,2018-07-27
904266,114585,Debit,Blocked,2015-08-31
904267,102015,Debit,Active,2015-12-22
904268,101472,Debit,Active,2016-03-05
904269,105867,Debit,Active,2022-12-08
904270,111423,Debit,Blocked,2021-04-29
904271,100072,Debit,Active,2017-09-15
904272,108988,Debit,Active,2016-02-11
904273,114619,Debit,Active,2018-07-01
904274,101090,Debit,Blocked,2018-06-19
904275,111341,Debit,Active,2021-11-18
904276,101525,Credit,Active,2019-02-16
904277,108207,Debit,Blocked,2017-02-24
904278,108481,Debit,Active,2015-04-05
904279,104369,Debit,Blocked,2019-06-30
904280,105153,Credit,Active,2015-10-03
904281,114248,Credit,Active,2020-01-30
904282,105944,Debit,Active,2018-06-09
904283,104966,Debit,Active,2022-08-23
904284,108640,Debit,Blocked,2017-09-16
904285,104070,Debit,Active,2020-11-21
904286,107198,Debit,Active,2022-12-25
904287,101950,Debit,Active,2018-04-06
904288,102755,Debit,Active,2020-02-22
904289,102751,Debit,Blocked,2020-10-23
904290,103524,Credit,Active,2017-06-28
904291,108443,Debit,Active,2017-05-09
904292,108833,Debit,Blocked,2021-04-06
904293,110516,Credit,Active,2019-02-28
904294,113762,Credit,Active,2017-11-04
904295,102787,Debit,Active,2019-05-07
904296,104396,Debit,Active,2022-06-23
904297,111156,Debit,Blocked,2019-09-22
904298,109798,Credit,Active,2015-03-29
904299,112810,Debit,Active,2019-09-20
904300,108468,Debit,Active,2016-07-04
904301,107554,Debit,Active,2020-06-30
904302,107634,Debit,Blocked,2021-06-30
904303,113299,Debit,Blocked,2015-04-24
904304,103019,Debit,Active,2017-01-27
904305,110431,Debit,Active,2018-08-06
904306,100248,Debit,Active,2018-09-04
904307,110187,Debit,Active,2022-03-05
904308,112693,Credit,Active,2015-12-13
904309,112906,Debit,Active,2017-12-03
904310,101910,Debit,Blocked,2015-04-03
904311,114181,Debit,Active,2020-06-09
904312,110888,Debit,Blocked,2017-02-14
904313,103503,Debit,Active,2018-04-11
904314,107484,Debit,Active,2015-07-28
904315,114127,Debit,Active,2022-01-22
904316,107380,Debit,Active,2023-01-11
904317,100970,Debit,Active,2016-02-12
904318,111476,Debit,Active,2021-12-30
904319,111020,Credit,Active,2019-04-21
904320,112763,Debit,Active,2023-01-08
904321,112779,Debit,Blocked,2016-07-21
904322,105492,Debit,Active,2020-04-30
904323,101869,Credit,Active,2015-04-30
904324,102395,Debit,Active,2023-02-14
904325,102118,Credit,Active,2022-01-02
904326,109613,Debit,Active,2017-01-02
904327,114267,Debit,Active,2021-09-10
