account_id,customer_id,account_type,balance,currency,status,opened_date
103012,5699,Current,380258.39,NGN,Active,2020-04-06
103013,271,Current,39973.57,NGN,Active,2022-07-30
103014,7205,Savings,55477.36,NGN,Active,2014-12-05
103015,393,Savings,28088.52,NGN,Active,2014-08-30
103016,7392,Savings,408590.46,NGN,Active,2020-12-29
103017,4990,Savings,63118.44,NGN,Active,2025-01-11
103018,8786,Savings,489828.65,NGN,Active,2013-08-13
103019,2610,Savings,97931.32,NGN,Active,2021-06-02
103020,5198,Fixed,163425.52,NGN,Active,2015-06-18
103021,8500,Current,134826.05,NGN,Active,2017-04-18
103022,4678,Fixed,200659.28,NGN,Active,2013-03-31
103023,560,Savings,95042.59,NGN,Active,2010-12-12
103024,6003,Current,510755.61,NGN,Active,2019-01-23
103025,4009,Current,135348.56,NGN,Active,2024-03-11
103026,1396,Current,242895.58,NGN,Active,2021-07-30
103027,9330,Savings,183599.23,NGN,Dormant,2021-12-24
103028,4373,Current,53372.34,NGN,Dormant,2013-05-05
103029,4558,Savings,717956.09,NGN,Dormant,2021-11-22
103030,6766,Savings,79475.01,NGN,Active,2013-02-15
103031,3481,Savings,396179.53,NGN,Active,2020-03-09
103032,6129,Current,362895.84,NGN,Active,2013-04-05
103033,3602,Fixed,31293.89,NGN,Active,2018-07-28
103034,8234,Current,133559.69,NGN,Closed,2019-07-13
103035,1040,Current,307983.99,NGN,Active,2014-06-10
103036,647,Savings,118364.16,NGN,Dormant,2020-12-10
103037,7901,Current,141383.88,NGN,Active,2012-09-27
103038,607,Savings,206643.77,NGN,Active,2015-02-17
103039,5618,Savings,107629.57,NGN,Active,2020-01-27
103040,8850,Current,241088.21,NGN,Active,2021-09-05
103041,6639,Fixed,170559.7,NGN,Active,2013-11-28
103042,8139,Current,131046.7,NGN,Active,2022-07-17
103043,456,Current,55961.58,NGN,Dormant,2012-06-13
103044,5197,Savings,254265.18,NGN,Active,2012-01-08
103045,4410,Savings,11499.47,NGN,Active,2018-06-07
103046,923,Current,217188.96,NGN,Active,2019-01-30
103047,4058,Savings,165436.2,NGN,Active,2021-12-16
103048,5321,Savings,66545.93,NGN,Active,2010-07-20
103049,327,Savings,35297.63,NGN,Active,2015-03-08
103050,123,Savings,257837.84,NGN,Active,2018-01-03
103051,5128,Savings,124018.32,NGN,Active,2014-04-13
103052,8194,Savings,189566.32,NGN,Active,2020-02-14
103053,1170,Fixed,21564.66,NGN,Active,2020-05-23
103054,2679,Current,274921.51,NGN,Dormant,2010-08-26
103055,6626,Savings,457543.61,NGN,Active,2014-01-21
103056,1066,Current,137594.8,NGN,Active,2021-12-07
103057,1382,Savings,60681.9,NGN,Active,2025-01-05
103058,1675,Current,262379.26,NGN,Active,2020-04-15
103059,2619,Savings,119059.32,NGN,Active,2015-08-27
103060,6836,Current,420703.99,NGN,Active,2020-06-28
103061,1738,Current,166510.2,NGN,Active,2023-03-22
103062,6365,Savings,15421.1,NGN,Active,2016-09-28
103063,2097,Current,12283.31,NGN,Active,2019-10-10
103064,952,Savings,74497.85,NGN,Dormant,2013-06-16
103065,8552,Current,267851.87,NGN,Active,2010-12-09
103066,7622,Savings,94697.16,NGN,Active,2024-08-20
103067,752,Current,279664.54,NGN,Dormant,2024-12-23
103068,640,Savings,78567.78,NGN,Active,2022-08-27
103069,1866,Current,1573612.57,NGN,Active,2017-07-24
103070,7966,Fixed,132351.51,NGN,Active,2018-04-15
103071,8119,Savings,218847.51,NGN,Active,2020-04-23
103072,7196,Current,56703.61,NGN,Active,2015-06-09
103073,2141,Savings,102742.31,NGN,Active,2018-11-27
103074,2739,Current,280201.32,NGN,Closed,2016-01-01
103075,6683,Savings,154690.75,NGN,Active,2023-06-18
103076,6783,Savings,7632.88,NGN,Closed,2017-09-10
103077,5428,Savings,281817.04,NGN,Dormant,2025-01-15
103078,8610,Current,318081.81,NGN,Dormant,2021-07-07
103079,1952,Savings,363639.08,NGN,Active,2016-12-14
103080,6020,Savings,545432.15,NGN,Active,2014-03-05
103081,560,Savings,198556.49,NGN,Active,2018-12-16
103082,8976,Savings,2269663.74,NGN,Active,2020-01-23
103083,3772,Savings,210440.1,NGN,Active,2016-06-18
103084,6959,Savings,12929.21,NGN,Dormant,2015-02-24
103085,6648,Current,208155.92,NGN,Active,2022-05-16
103086,9318,Savings,558450.93,NGN,Active,2020-07-19
103087,8411,Current,35755.6,NGN,Active,2011-12-26
103088,8080,Savings,120867.24,NGN,Active,2021-09-25
103089,2177,Current,617929.59,NGN,Active,2016-09-26
103090,4651,Savings,87456.3,NGN,Dormant,2018-10-25
103091,944,Savings,125325.08,NGN,Active,2017-05-02
103092,9284,Savings,384186.91,NGN,Active,2018-10-05
103093,1744,Savings,39725.3,NGN,Active,2019-03-12
103094,3983,Savings,160663.37,NGN,Active,2017-11-06
103095,3810,Savings,55886.91,NGN,Active,2021-08-14
103096,1681,Savings,121179.18,NGN,Active,2017-10-24
103097,92,Savings,211180.94,NGN,Dormant,2018-09-27
103098,4020,Fixed,522481.36,NGN,Active,2012-08-18
103099,5770,Savings,229512.15,NGN,Active,2017-05-17
103100,9711,Current,87407.29,NGN,Active,2016-01-29
103101,9608,Savings,607398.3,NGN,Active,2010-05-09
103102,4610,Savings,320263.56,NGN,Active,2019-12-08
103103,8632,Savings,19229.18,NGN,Active,2010-03-19
103104,9978,Current,409119.7,NGN,Dormant,2022-04-11
103105,8631,Current,174801.67,NGN,Active,2013-08-15
103106,6775,Current,156974.29,NGN,Active,2011-04-24
103107,5317,Savings,602879.51,NGN,Active,2019-05-11
103108,5475,Fixed,129995.97,NGN,Active,2010-09-25
103109,7382,Savings,435201.28,NGN,Dormant,2013-05-18
103110,9323,Savings,663396.76,NGN,Closed,2019-09-26
103111,7376,Savings,174283.48,NGN,Active,2012-03-16
103112,8821,Savings,266225.91,NGN,Active,2013-02-04
103113,3017,Savings,349202.23,NGN,Closed,2011-12-06
103114,7076,Current,270689.81,NGN,Active,2012-04-30
103115,3081,Savings,432906.02,NGN,Active,2019-02-04
103116,4238,Savings,51594.03,NGN,Active,2020-10-31
103117,5962,Savings,80374.12,NGN,Dormant,2010-06-16
103118,3753,Savings,40719.53,NGN,Active,2021-07-13
103119,3484,Savings,1039894.44,NGN,Active,2023-10-18
103120,8897,Savings,25762.59,NGN,Dormant,2010-11-21
103121,924,Savings,695778.1,NGN,Dormant,2012-05-02
103122,9558,Savings,273617.97,NGN,Active,2021-09-02
103123,7860,Fixed,62079.48,NGN,Active,2023-02-13
103124,1556,Current,40195.13,NGN,Active,2020-04-12
103125,5061,Savings,156090.21,NGN,Closed,2012-12-07
103126,3628,Current,127149.95,NGN,Closed,2010-02-09
103127,4082,Savings,251461.79,NGN,Active,2011-06-27
103128,5820,Savings,14481.02,NGN,Active,2014-07-16
103129,2018,Current,132267.47,NGN,Active,2015-10-08
103130,4191,Savings,62055.3,NGN,Dormant,2019-08-26
103131,8554,Current,662760.66,NGN,Dormant,2015-09-08
103132,7815,Savings,255310.5,NGN,Active,2020-07-29
103133,5726,Current,93129.03,NGN,Active,2017-04-15
103134,5686,Savings,777176.59,NGN,Active,2014-10-02
103135,3666,Current,100784.33,NGN,Active,2018-12-25
103136,1805,Savings,145151.89,NGN,Active,2011-04-25
103137,8862,Savings,219177.3,NGN,Active,2020-02-06
103138,5909,Current,442490.13,NGN,Active,2021-03-03
103139,800,Current,164896.91,NGN,Active,2025-01-19
103140,133,Current,776406.54,NGN,Active,2014-03-13
103141,3434,Savings,104612.54,NGN,Active,2011-08-19
103142,6493,Current,55325.54,NGN,Active,2018-12-26
103143,8739,Current,938290.69,NGN,Closed,2023-01-03
103144,8955,Savings,115293.44,NGN,Dormant,2022-01-08
103145,5679,Savings,312569.94,NGN,Active,2011-07-06
103146,5925,Savings,378937.12,NGN,Active,2016-12-05
103147,1068,Savings,1608775.47,NGN,Dormant,2020-07-23
103148,1302,Current,117381.37,NGN,Active,2018-02-05
103149,5975,Savings,290813.48,NGN,Active,2020-11-19
103150,9527,Savings,68783.14,NGN,Active,2022-10-24
103151,7405,Savings,95860.41,NGN,Active,2017-06-13
103152,8458,Current,70716.31,NGN,Active,2017-10-15
103153,1240,Savings,413182.54,NGN,Dormant,2020-07-26
103154,117,Savings,447660.85,NGN,Active,2020-12-29
103155,7424,Current,244200.95,NGN,Dormant,2023-01-04
103156,7924,Current,69333.33,NGN,Active,2016-10-22
103157,8016,Savings,79536.46,NGN,Active,2010-08-25
103158,1975,Fixed,75204.12,NGN,Active,2020-11-27
103159,2482,Current,241013.86,NGN,Closed,2016-10-04
103160,7108,Current,28591.92,NGN,Active,2015-12-18
103161,4330,Current,105203.49,NGN,Active,2016-08-08
103162,609,Savings,37309.06,NGN,Dormant,2010-11-22
103163,530,Savings,284078.91,NGN,Active,2018-12-07
103164,7279,Current,54708.81,NGN,Active,2013-08-31
103165,1877,Savings,1402736.66,NGN,Dormant,2019-08-12
103166,1659,Current,513958.83,NGN,Active,2013-08-02
103167,409,Savings,147564.06,NGN,Active,2014-06-20
103168,9503,Savings,256479.17,NGN,Active,2016-03-15
103169,218,Savings,272455.33,NGN,Active,2021-02-26
103170,2532,Current,56598.39,NGN,Active,2017-01-12
103171,4209,Current,635383.86,NGN,Active,2013-09-10
103172,7620,Savings,146492.62,NGN,Active,2024-07-17
103173,4257,Savings,69932.96,NGN,Active,2019-09-18
103174,5190,Savings,295299.54,NGN,Active,2024-02-25
103175,9223,Current,47329.63,NGN,Active,2021-01-13
103176,9217,Savings,334843.07,NGN,Active,2019-05-12
103177,8038,Savings,237357.0,NGN,Active,2021-09-04
103178,6243,Savings,79617.1,NGN,Active,2012-03-24
103179,315,Savings,466092.3,NGN,Active,2024-07-21
103180,5154,Fixed,353569.75,NGN,Active,2013-04-15
103181,226,Savings,114228.21,NGN,Active,2011-06-13
103182,8671,Savings,294479.55,NGN,Dormant,2024-09-21
103183,8415,Current,37594.11,NGN,Active,2018-08-04
103184,9908,Current,279470.65,NGN,Active,2013-01-12
103185,6027,Fixed,32699.12,NGN,Closed,2012-05-14
103186,4616,Savings,187443.52,NGN,Active,2010-11-24
103187,6387,Savings,347382.76,NGN,Active,2015-12-24
103188,8280,Savings,236159.27,NGN,Active,2013-08-13
103189,5079,Savings,898709.11,NGN,Active,2023-03-20
103190,480,Current,67999.84,NGN,Active,2024-12-25
103191,309,Current,255149.35,NGN,Active,2013-10-01
103192,6799,Current,15589.71,NGN,Active,2013-10-27
103193,540,Savings,92651.56,NGN,Active,2018-04-13
103194,7310,Current,116667.38,NGN,Active,2020-06-25
103195,90,Savings,912640.89,NGN,Closed,2021-01-24
103196,2361,Savings,158582.12,NGN,Dormant,2012-12-27
103197,8372,Current,444370.94,NGN,Active,2012-03-11
103198,549,Savings,60183.6,NGN,Active,2020-03-23
103199,2,Savings,112847.58,NGN,Active,2016-07-17
103200,1058,Current,64834.98,NGN,Active,2019-01-30
103201,7753,Current,54545.8,NGN,Closed,2016-11-25
103202,5627,Current,58819.94,NGN,Active,2013-02-10
103203,5046,Savings,82840.39,NGN,Closed,2018-04-14
103204,4212,Savings,1539566.29,NGN,Active,2020-09-08
103205,2162,Fixed,152613.06,NGN,Active,2017-02-12
103206,8131,Savings,36751.74,NGN,Active,2015-08-10
103207,9758,Savings,91425.99,NGN,Dormant,2021-10-28
103208,595,Savings,497920.91,NGN,Active,2015-03-12
103209,6623,Fixed,75215.36,NGN,Closed,2011-03-18
103210,6008,Savings,835998.67,NGN,Active,2018-11-18
103211,5272,Current,505143.55,NGN,Active,2011-02-23
103212,7328,Current,131430.78,NGN,Active,2021-09-27
103213,7517,Current,79095.69,NGN,Active,2018-04-28
103214,6826,Savings,57189.77,NGN,Dormant,2025-01-13
103215,4283,Savings,201116.3,NGN,Active,2023-11-15
103216,6483,Current,256909.2,NGN,Active,2013-11-21
103217,7337,Current,710706.84,NGN,Dormant,2021-03-14
103218,4921,Savings,240982.57,NGN,Dormant,2013-01-03
103219,53,Savings,110457.19,NGN,Active,2012-05-04
103220,257,Savings,738074.11,NGN,Active,2020-07-23
103221,5692,Savings,400790.17,NGN,Active,2011-09-03
103222,7756,Savings,76387.48,NGN,Active,2024-12-08
103223,2094,Savings,148538.08,NGN,Active,2014-12-31
103224,8207,Current,336551.01,NGN,Active,2012-12-10
103225,2897,Savings,227608.16,NGN,Dormant,2017-04-20
103226,2676,Savings,53710.19,NGN,Active,2021-01-05
103227,4108,Savings,197491.56,NGN,Active,2016-04-21
103228,2049,Savings,77404.18,NGN,Closed,2020-05-26
103229,2125,Current,174529.37,NGN,Dormant,2024-10-29
103230,3786,Savings,38963.04,NGN,Active,2016-09-04
103231,9188,Current,61083.86,NGN,Active,2020-05-22
103232,2950,Savings,1637209.2,NGN,Active,2024-06-01
103233,6985,Savings,101838.0,NGN,Active,2023-04-06
103234,1666,Savings,553934.79,NGN,Active,2014-10-02
103235,6219,Savings,141711.28,NGN,Active,2014-07-05
103236,2899,Current,43338.16,NGN,Active,2021-11-08
103237,7442,Savings,49614.05,NGN,Active,2017-08-21
103238,9524,Current,68032.59,NGN,Active,2010-06-08
103239,5837,Savings,1724257.93,NGN,Dormant,2022-07-19
103240,2804,Savings,126219.12,NGN,Closed,2023-10-26
103241,1246,Current,198624.67,NGN,Active,2021-03-06
103242,2326,Fixed,344539.79,NGN,Closed,2011-12-22
103243,7526,Savings,283523.61,NGN,Active,2020-01-20
103244,8877,Savings,421463.54,NGN,Dormant,2014-06-26
103245,2366,Current,91312.31,NGN,Active,2023-11-01
103246,3139,Fixed,44257.45,NGN,Active,2020-12-04
103247,8335,Current,57583.68,NGN,Active,2011-06-23
103248,8346,Savings,30180.45,NGN,Dormant,2017-10-27
103249,7262,Current,91840.59,NGN,Active,2013-03-20
103250,3269,Current,2700.64,NGN,Dormant,2023-04-21
103251,4474,Current,361153.55,NGN,Active,2019-09-03
103252,5727,Savings,305376.88,NGN,Active,2015-08-29
103253,7551,Savings,55658.19,NGN,Closed,2023-12-04
103254,8186,Current,35791.01,NGN,Active,2019-06-25
103255,8726,Current,873892.04,NGN,Active,2021-06-19
103256,6781,Savings,471245.34,NGN,Dormant,2013-10-23
103257,6970,Savings,122624.56,NGN,Active,2015-03-30
103258,787,Savings,77448.77,NGN,Active,2020-02-11
103259,6306,Savings,169709.45,NGN,Active,2021-11-05
103260,466,Savings,33356.76,NGN,Active,2015-01-13
103261,7566,Savings,224642.03,NGN,Dormant,2010-06-02
103262,141,Current,43376.47,NGN,Active,2010-08-03
103263,7803,Current,11731.56,NGN,Active,2023-12-06
103264,1728,Current,66488.48,NGN,Active,2015-07-25
103265,1992,Fixed,53284.89,NGN,Dormant,2017-01-16
103266,9002,Savings,1187791.61,NGN,Closed,2019-02-04
103267,9463,Savings,1027015.92,NGN,Active,2014-09-19
103268,2882,Savings,47669.31,NGN,Active,2019-08-10
103269,703,Savings,145786.53,NGN,Active,2010-05-08
103270,8362,Savings,79068.11,NGN,Active,2019-12-01
103271,2082,Current,1228846.22,NGN,Active,2013-03-12
103272,9626,Savings,21978.09,NGN,Active,2019-05-01
103273,9623,Savings,271476.79,NGN,Active,2013-08-15
103274,5156,Savings,663828.9,NGN,Closed,2023-04-24
103275,265,Savings,89300.21,NGN,Closed,2025-01-16
103276,9045,Current,167036.06,NGN,Active,2020-08-20
103277,7466,Savings,518349.86,NGN,Dormant,2024-05-01
103278,1764,Savings,48164.26,NGN,Dormant,2020-08-12
103279,7747,Savings,327812.55,NGN,Active,2012-03-11
103280,8199,Savings,29635.91,NGN,Active,2010-10-07
103281,9632,Savings,28144.71,NGN,Active,2023-09-05
103282,8205,Savings,414845.7,NGN,Dormant,2022-08-14
103283,5880,Current,56181.69,NGN,Active,2011-07-29
103284,2768,Savings,198247.5,NGN,Active,2024-10-21
103285,948,Fixed,44536.31,NGN,Active,2023-11-05
103286,3782,Current,221608.43,NGN,Active,2020-04-20
103287,3347,Savings,26238.11,NGN,Active,2024-05-24
103288,1811,Savings,676847.65,NGN,Active,2025-01-07
103289,9320,Savings,398222.1,NGN,Active,2019-11-14
103290,7210,Savings,84001.24,NGN,Dormant,2018-06-14
103291,2713,Savings,20966.63,NGN,Active,2012-02-16
103292,7459,Savings,129941.43,NGN,Active,2015-09-07
103293,6880,Savings,109735.63,NGN,Active,2024-08-12
103294,4536,Savings,89427.26,NGN,Active,2020-12-26
103295,3110,Current,516945.9,NGN,Dormant,2024-07-01
103296,4205,Savings,618394.71,NGN,Closed,2022-03-19
103297,2478,Current,260488.76,NGN,Active,2017-08-27
103298,9637,Current,838734.7,NGN,Active,2020-02-11
103299,6490,Fixed,7454.12,NGN,Active,2012-07-25
103300,381,Current,116483.35,NGN,Active,2019-11-20
103301,9720,Savings,110532.4,NGN,Active,2020-02-04
103302,2622,Savings,410984.65,NGN,Active,2010-06-08
103303,3582,Savings,114660.01,NGN,Active,2011-01-31
103304,5663,Savings,299831.29,NGN,Dormant,2017-08-08
103305,3102,Savings,95819.28,NGN,Active,2017-12-23
103306,3650,Savings,77541.3,NGN,Active,2020-08-29
103307,2206,Current,392848.34,NGN,Active,2018-01-01
103308,3440,Savings,162427.15,NGN,Closed,2024-02-25
103309,1383,Savings,228164.39,NGN,Active,2016-10-07
103310,8815,Savings,41592.51,NGN,Dormant,2022-01-17
103311,2772,Savings,343044.78,NGN,Active,2022-04-01
103312,5523,Current,49772.25,NGN,Active,2011-08-27
103313,6793,Current,1071404.67,NGN,Dormant,2018-08-28
103314,8022,Savings,122744.22,NGN,Active,2018-04-30
103315,134,Savings,103214.82,NGN,Active,2013-08-04
103316,4797,Savings,434263.22,NGN,Active,2022-10-22
103317,5797,Savings,153756.2,NGN,Active,2013-02-28
103318,9468,Savings,358342.79,NGN,Dormant,2010-05-30
103319,6087,Current,117149.58,NGN,Active,2021-06-07
103320,6292,Savings,356780.77,NGN,Active,2015-01-05
103321,8700,Savings,149629.15,NGN,Dormant,2024-02-15
103322,7966,Current,422327.7,NGN,Active,2011-03-27
103323,530,Savings,577128.93,NGN,Active,2012-12-10
103324,2239,Fixed,28480.78,NGN,Closed,2020-08-20
103325,6077,Current,241245.45,NGN,Dormant,2023-09-21
103326,406,Current,1217849.92,NGN,Active,2017-09-02
103327,4184,Savings,321116.93,NGN,Active,2011-06-03
103328,4703,Savings,2379335.69,NGN,Active,2022-02-07
103329,5553,Savings,58629.52,NGN,Active,2021-11-07
103330,4370,Savings,216135.71,NGN,Dormant,2018-12-01
103331,8253,Savings,278290.48,NGN,Active,2018-09-19
103332,8274,Savings,91166.57,NGN,Active,2010-06-22
103333,3780,Current,41806.06,NGN,Dormant,2013-04-10
103334,3975,Savings,1770526.88,NGN,Active,2014-07-10
103335,5441,Current,559290.68,NGN,Active,2013-01-29
103336,7720,Savings,300636.46,NGN,Active,2012-09-15
103337,3111,Fixed,171555.14,NGN,Active,2013-12-11
103338,4995,Current,189932.69,NGN,Closed,2023-09-01
103339,8300,Savings,324757.43,NGN,Active,2015-08-31
103340,7907,Current,795385.16,NGN,Active,2023-09-13
103341,3335,Current,74788.24,NGN,Active,2012-07-18
103342,1022,Current,182811.95,NGN,Active,2019-08-06
103343,1881,Current,108338.66,NGN,Active,2019-03-28
103344,3007,Savings,50889.68,NGN,Active,2024-03-09
103345,6478,Savings,82862.38,NGN,Active,2023-04-12
103346,1216,Current,206470.7,NGN,Active,2021-07-09
103347,321,Fixed,117098.54,NGN,Dormant,2017-01-19
103348,1052,Current,167713.39,NGN,Active,2024-07-11
103349,3386,Savings,361169.14,NGN,Active,2018-05-01
103350,6162,Current,579886.64,NGN,Active,2020-08-21
103351,3182,Savings,3015242.93,NGN,Dormant,2022-07-08
103352,4729,Savings,380167.53,NGN,Dormant,2024-04-20
103353,6956,Savings,82570.94,NGN,Dormant,2011-09-04
103354,7717,Current,547434.99,NGN,Active,2014-06-09
103355,1539,Savings,114728.45,NGN,Active,2011-01-20
103356,6414,Savings,75425.59,NGN,Active,2013-10-05
103357,6279,Current,322900.08,NGN,Active,2022-08-14
103358,2449,Savings,770746.47,NGN,Dormant,2019-07-04
103359,1519,Savings,83610.19,NGN,Active,2013-06-14
103360,5203,Savings,230254.43,NGN,Active,2024-11-16
103361,1743,Savings,268870.56,NGN,Active,2010-06-08
103362,9895,Savings,57330.0,NGN,Dormant,2011-04-14
103363,4175,Current,33705.34,NGN,Closed,2023-07-02
103364,1332,Current,34782.18,NGN,Dormant,2012-07-20
103365,9242,Savings,664462.86,NGN,Active,2021-06-06
103366,2215,Savings,97710.33,NGN,Active,2021-11-06
103367,8877,Savings,81364.46,NGN,Active,2013-01-29
103368,9759,Savings,231029.14,NGN,Dormant,2020-06-29
103369,461,Savings,680712.37,NGN,Active,2017-08-01
103370,9256,Savings,45199.03,NGN,Closed,2023-06-19
103371,3941,Current,20394.01,NGN,Active,2016-10-24
103372,3665,Savings,824996.7,NGN,Active,2021-01-03
103373,2222,Current,286408.26,NGN,Active,2011-08-20
103374,6731,Savings,50012.45,NGN,Active,2010-08-25
103375,6698,Savings,100495.1,NGN,Active,2012-05-24
103376,3169,Current,54035.55,NGN,Active,2024-08-16
103377,8359,Savings,329040.74,NGN,Active,2020-08-02
103378,6342,Current,501375.85,NGN,Closed,2010-11-22
103379,7783,Savings,339833.27,NGN,Closed,2024-02-06
103380,6584,Fixed,195448.93,NGN,Active,2010-02-01
103381,559,Savings,246695.1,NGN,Dormant,2020-09-16
103382,3750,Current,71980.84,NGN,Active,2019-12-11
103383,1554,Savings,99848.88,NGN,Active,2014-11-03
103384,4610,Savings,163832.11,NGN,Closed,2022-03-15
103385,7785,Current,120048.98,NGN,Dormant,2018-06-13
103386,5222,Current,162855.63,NGN,Active,2019-12-07
103387,5302,Current,27465.33,NGN,Active,2023-04-16
103388,2462,Savings,429061.37,NGN,Active,2014-09-29
103389,2539,Current,50044.28,NGN,Active,2019-03-28
103390,7384,Savings,16011.12,NGN,Active,2020-11-25
103391,5892,Savings,74099.32,NGN,Dormant,2013-06-19
103392,3591,Savings,128385.79,NGN,Active,2018-02-24
103393,1757,Savings,1497693.04,NGN,Dormant,2022-09-11
103394,6897,Current,95060.56,NGN,Active,2015-05-08
103395,2732,Current,204986.1,NGN,Active,2025-01-05
103396,8173,Savings,231597.23,NGN,Closed,2024-03-21
103397,7373,Savings,30749.7,NGN,Active,2014-06-09
103398,8680,Savings,144961.14,NGN,Dormant,2018-06-18
103399,1949,Savings,121675.3,NGN,Active,2019-06-08
103400,369,Savings,178442.72,NGN,Active,2023-02-23
103401,959,Current,259202.46,NGN,Dormant,2013-04-02
103402,8450,Current,414935.54,NGN,Closed,2019-03-03
103403,6864,Savings,63442.62,NGN,Active,2017-08-21
103404,9828,Current,276930.9,NGN,Active,2016-04-19
103405,7272,Current,73035.45,NGN,Active,2019-08-22
