transaction_id,account_id,transaction_date,transaction_type,amount,channel
516644,100864,2022-06-29,Withdrawal,18059.02,POS
516645,112018,2025-02-02,Deposit,26598.21,Mobile
516646,100711,2022-05-03,Deposit,8695.37,Mobile
516647,113113,2023-03-26,Deposit,8537.66,POS
516648,101956,2022-01-01,Transfer,14111.87,Mobile
516649,103940,2025-03-09,Transfer,90499.44,POS
516650,109574,2023-12-20,Transfer,74198.3,Mobile
516651,105620,2025-04-11,Deposit,15598.12,ATM
516652,103686,2022-04-02,Transfer,110052.91,POS
516653,106112,2022-06-26,Transfer,75412.1,Mobile
516654,103769,2022-01-20,Withdrawal,5061.75,Mobile
516655,105381,2022-06-02,Deposit,52105.35,Branch
516656,107252,2023-01-03,Deposit,17624.25,POS
516657,104499,2022-05-20,Deposit,36858.07,POS
516658,111482,2022-01-09,Transfer,100721.28,Mobile
516659,104728,2025-02-13,Transfer,12918.99,POS
516660,109560,2025-03-03,Deposit,8576.04,POS
516661,103562,2023-11-24,Withdrawal,7505.35,Mobile
516662,104403,2024-03-31,Deposit,7051.82,ATM
516663,101706,2024-01-29,Deposit,19856.34,ATM
516664,114214,2024-12-26,Withdrawal,16024.21,Mobile
516665,111697,2025-01-07,Withdrawal,60611.41,Mobile
516666,114878,2023-09-27,Deposit,2142.56,ATM
516667,107360,2023-01-14,Withdrawal,79837.59,POS
516668,114777,2023-12-06,Transfer,160567.49,Mobile
516669,111627,2024-12-14,Deposit,21547.07,Mobile
516670,105916,2024-04-30,Transfer,125407.2,ATM
516671,102167,2023-10-02,Deposit,21114.33,POS
516672,101396,2025-02-06,Deposit,100910.46,ATM
516673,100050,2023-09-13,Deposit,8685.7,Mobile
516674,105643,2023-08-29,Withdrawal,24964.63,Branch
516675,106675,2023-02-27,Transfer,31310.53,ATM
516676,109991,2023-09-13,Transfer,6320.08,Mobile
516677,107441,2022-10-22,Deposit,185643.58,ATM
516678,100780,2022-05-08,Withdrawal,22284.69,Branch
516679,108340,2023-11-02,Deposit,15802.99,Mobile
516680,104807,2023-02-19,Withdrawal,9980.17,POS
516681,110813,2022-05-08,Withdrawal,21890.9,Mobile
516682,104665,2022-02-26,Transfer,18539.75,Branch
516683,113476,2023-03-28,Withdrawal,69136.03,Mobile
516684,109991,2022-05-01,Transfer,94338.78,Mobile
516685,107124,2024-08-11,Withdrawal,54074.38,POS
516686,105870,2024-12-14,Withdrawal,48401.24,POS
516687,105490,2023-10-24,Withdrawal,27401.48,Mobile
516688,100668,2024-10-19,Withdrawal,2396.02,ATM
516689,113106,2023-12-13,Withdrawal,35300.71,Mobile
516690,110039,2024-11-12,Withdrawal,23092.24,ATM
516691,107364,2023-10-09,Deposit,29954.48,Branch
516692,111686,2024-11-19,Withdrawal,33948.76,Mobile
516693,103318,2023-04-12,Transfer,21533.96,POS
516694,103938,2023-06-19,Withdrawal,74837.93,Mobile
516695,114345,2024-09-04,Deposit,26756.9,POS
516696,105226,2024-01-29,Withdrawal,15622.39,Mobile
516697,108740,2024-02-14,Withdrawal,17832.98,Mobile
516698,103552,2023-08-09,Withdrawal,24316.74,POS
516699,105951,2025-04-12,Transfer,48253.15,Mobile
516700,105857,2023-09-04,Deposit,12786.49,POS
516701,101662,2022-08-08,Withdrawal,22381.35,Mobile
516702,107672,2022-10-16,Withdrawal,12486.66,ATM
516703,104395,2024-02-06,Withdrawal,32658.88,ATM
516704,114884,2024-07-11,Transfer,72299.5,Mobile
516705,109244,2025-03-04,Deposit,7487.91,Branch
516706,107485,2024-12-13,Transfer,24426.03,ATM
516707,110989,2023-05-05,Withdrawal,193887.63,Branch
516708,105713,2023-03-23,Transfer,19928.29,Mobile
516709,105712,2024-12-08,Deposit,17078.43,POS
516710,104848,2023-10-17,Transfer,9838.77,ATM
516711,110984,2023-12-29,Transfer,18869.02,Branch
516712,107046,2022-05-07,Deposit,17128.99,Mobile
516713,105931,2023-08-02,Transfer,4441.61,POS
516714,114730,2022-07-15,Transfer,8050.19,POS
516715,107406,2023-02-19,Transfer,41503.02,POS
516716,100573,2024-03-17,Deposit,5421.13,Branch
516717,109907,2023-09-19,Withdrawal,13566.51,ATM
516718,112435,2022-04-21,Transfer,3568.83,POS
516719,103583,2022-07-16,Transfer,9556.6,ATM
516720,107415,2023-12-15,Transfer,8597.86,Mobile
516721,110969,2022-12-03,Transfer,32199.88,ATM
516722,102370,2022-12-03,Deposit,82920.41,POS
516723,102745,2022-03-03,Deposit,28484.69,POS
516724,101835,2025-03-14,Deposit,26060.42,ATM
516725,110616,2023-03-01,Withdrawal,119320.6,Branch
516726,107994,2025-03-21,Withdrawal,18639.88,POS
516727,103967,2022-10-26,Withdrawal,4051.05,Branch
516728,101836,2022-09-12,Withdrawal,23556.49,Mobile
516729,104501,2023-07-26,Withdrawal,19231.27,Branch
516730,104302,2022-07-28,Withdrawal,13959.73,ATM
516731,103378,2024-10-09,Withdrawal,44266.76,POS
516732,103317,2023-08-07,Deposit,18855.73,ATM
516733,103599,2024-03-05,Withdrawal,66065.88,Mobile
516734,113535,2022-08-03,Deposit,13580.39,POS
516735,114094,2025-02-14,Transfer,42261.56,POS
516736,106036,2023-02-09,Transfer,3630.46,Branch
516737,109814,2023-09-13,Transfer,37284.57,Mobile
516738,100817,2023-10-05,Transfer,24426.74,Mobile
516739,106009,2022-11-29,Withdrawal,53929.31,Mobile
516740,104907,2023-12-07,Withdrawal,210396.47,POS
516741,114273,2022-05-26,Deposit,63403.31,ATM
516742,106322,2024-06-23,Deposit,3702.15,POS
516743,105581,2024-09-30,Transfer,14175.87,ATM
516744,100790,2024-12-02,Withdrawal,8342.75,Mobile
516745,105314,2024-10-20,Deposit,16060.74,Branch
516746,105597,2025-02-01,Transfer,122616.14,Mobile
516747,111828,2025-01-03,Withdrawal,2880.25,POS
516748,104077,2024-01-01,Withdrawal,42840.47,Mobile
516749,106491,2024-01-23,Withdrawal,18167.21,POS
516750,107689,2022-07-08,Withdrawal,9024.19,POS
516751,108250,2023-12-19,Transfer,27355.53,POS
516752,106678,2023-01-10,Withdrawal,20605.14,POS
516753,114712,2024-04-05,Deposit,39967.46,Mobile
516754,113311,2025-03-19,Deposit,9784.79,POS
516755,108722,2022-09-26,Deposit,7217.92,Mobile
516756,101448,2025-04-05,Deposit,15166.93,ATM
516757,112982,2024-06-19,Deposit,50681.42,ATM
516758,110129,2022-07-07,Deposit,110233.29,Mobile
516759,113016,2024-06-29,Transfer,22746.9,ATM
516760,109556,2022-07-25,Transfer,54351.98,Mobile
516761,110344,2024-04-14,Withdrawal,31066.38,ATM
516762,108453,2023-07-14,Deposit,37649.55,Mobile
516763,113186,2023-03-02,Transfer,14762.62,POS
516764,106007,2022-05-28,Withdrawal,63988.32,Branch
516765,110894,2024-12-07,Deposit,15174.4,ATM
516766,102763,2024-03-08,Deposit,2653.34,POS
516767,100398,2023-02-21,Withdrawal,14734.81,Mobile
516768,103842,2025-01-01,Transfer,4339.24,POS
516769,108150,2023-06-05,Transfer,200442.81,Mobile
516770,109526,2023-06-14,Transfer,61967.55,POS
516771,109174,2024-11-11,Withdrawal,24186.48,POS
516772,114617,2022-11-15,Transfer,13354.86,Mobile
516773,109067,2022-09-24,Deposit,86501.46,ATM
516774,109196,2022-12-02,Transfer,10473.01,POS
516775,104618,2024-10-03,Deposit,205429.99,ATM
516776,105600,2022-03-03,Transfer,12188.7,Branch
516777,104805,2024-03-19,Transfer,23782.23,Mobile
516778,110191,2025-02-27,Withdrawal,51241.01,POS
516779,105959,2025-03-29,Withdrawal,12020.19,ATM
516780,111727,2024-12-29,Transfer,20151.06,Mobile
516781,100035,2024-07-14,Withdrawal,26396.08,Mobile
516782,106082,2024-02-17,Withdrawal,12980.28,Mobile
516783,101997,2022-03-17,Transfer,37164.77,ATM
516784,108631,2022-01-18,Deposit,6425.97,ATM
516785,101483,2023-11-29,Deposit,1765.81,Mobile
516786,107565,2022-11-24,Transfer,3574.31,Mobile
516787,100923,2023-02-15,Deposit,17870.61,Mobile
516788,104037,2023-08-19,Withdrawal,28515.22,Mobile
516789,113291,2022-05-14,Withdrawal,9908.53,Mobile
516790,113688,2022-04-02,Transfer,29873.81,POS
516791,110484,2023-06-29,Transfer,95665.05,Mobile
516792,111664,2023-01-13,Withdrawal,31975.32,ATM
516793,105110,2022-02-07,Deposit,43417.2,POS
516794,109342,2023-05-16,Transfer,12203.09,Branch
516795,105210,2024-12-01,Withdrawal,45155.24,Mobile
516796,103154,2023-05-07,Withdrawal,19691.43,POS
516797,103891,2024-02-09,Transfer,23210.56,ATM
516798,111358,2022-08-19,Withdrawal,3274.63,Branch
516799,109050,2024-01-18,Deposit,23873.92,Mobile
516800,105334,2023-02-14,Transfer,82005.43,ATM
516801,106648,2023-05-30,Deposit,3325.57,Mobile
516802,113190,2024-10-10,Withdrawal,22141.81,ATM
516803,105017,2023-11-10,Deposit,145490.8,ATM
516804,100693,2022-10-14,Transfer,3196.4,ATM
516805,106600,2024-07-17,Transfer,208995.12,ATM
516806,108807,2024-12-30,Deposit,50374.55,Mobile
516807,105691,2024-10-21,Deposit,48612.11,Mobile
516808,114457,2024-05-07,Deposit,53736.54,ATM
516809,111093,2022-11-07,Withdrawal,19232.13,ATM
516810,101219,2024-08-28,Transfer,11976.37,POS
516811,101316,2023-04-16,Transfer,2735.09,ATM
516812,107290,2022-01-04,Deposit,15013.43,Mobile
516813,105219,2023-11-04,Withdrawal,20421.93,POS
516814,106210,2022-02-27,Withdrawal,22990.52,Mobile
516815,100134,2022-03-08,Withdrawal,59046.49,Mobile
516816,110042,2022-06-13,Deposit,2017.09,POS
516817,109052,2023-10-01,Withdrawal,6580.35,Mobile
516818,106753,2022-04-28,Withdrawal,13564.51,ATM
516819,108952,2024-02-22,Withdrawal,56768.37,ATM
516820,109444,2023-05-21,Transfer,15488.54,ATM
516821,103812,2023-11-18,Withdrawal,63093.3,Mobile
516822,110296,2024-09-07,Deposit,33574.6,Branch
516823,114793,2023-10-29,Deposit,25100.69,Mobile
516824,111615,2022-08-01,Transfer,18246.07,Branch
516825,114196,2024-12-09,Deposit,46063.87,Mobile
516826,105414,2024-07-03,Transfer,15768.16,POS
516827,108677,2023-11-13,Withdrawal,12404.93,POS
516828,103767,2023-12-22,Deposit,14972.6,POS
516829,114514,2023-06-20,Withdrawal,8221.01,Mobile
516830,103713,2024-02-03,Transfer,131670.38,Mobile
516831,108880,2022-02-11,Deposit,57447.17,POS
516832,112089,2023-01-22,Deposit,42457.43,Mobile
516833,104260,2022-09-12,Withdrawal,7643.35,Mobile
516834,102730,2022-07-18,Withdrawal,45389.49,Mobile
516835,105623,2023-04-30,Withdrawal,8730.96,Branch
516836,104987,2022-07-05,Deposit,102677.7,Mobile
516837,107458,2024-03-23,Transfer,52039.42,ATM
516838,107368,2024-08-02,Deposit,12016.53,ATM
516839,105710,2023-08-01,Withdrawal,12557.41,Mobile
516840,101076,2022-11-12,Withdrawal,17348.61,Mobile
516841,114020,2024-03-29,Transfer,199804.26,Mobile
516842,112590,2025-03-26,Withdrawal,17363.4,Branch
516843,112988,2022-03-11,Deposit,39530.75,ATM
516844,107566,2025-04-07,Transfer,26522.72,Branch
516845,105969,2024-07-13,Deposit,12646.57,POS
516846,104142,2024-06-08,Transfer,3514.94,Mobile
516847,100921,2023-03-18,Transfer,41525.6,Mobile
516848,112465,2025-03-11,Deposit,33579.39,POS
516849,112671,2023-10-23,Withdrawal,29541.07,POS
516850,114035,2022-01-22,Transfer,134725.7,Branch
516851,111822,2024-01-27,Withdrawal,8024.07,Branch
516852,110566,2022-10-30,Deposit,38354.23,Mobile
516853,112140,2023-10-23,Withdrawal,17514.79,Mobile
516854,102493,2024-11-19,Transfer,128301.13,POS
516855,103961,2023-04-23,Transfer,24159.8,POS
516856,113455,2023-07-22,Withdrawal,110520.61,Mobile
516857,103913,2023-05-18,Transfer,4212.03,POS
516858,107118,2024-09-16,Deposit,6574.6,Branch
516859,100332,2025-03-12,Transfer,7395.45,Mobile
516860,100379,2023-07-07,Transfer,12017.82,Branch
516861,107904,2025-03-21,Transfer,5696.34,ATM
516862,101215,2025-01-30,Transfer,360887.08,POS
516863,108821,2022-05-30,Transfer,5703.78,POS
516864,103928,2024-02-29,Deposit,3817.01,POS
516865,113672,2023-11-01,Deposit,14245.91,ATM
516866,106637,2024-05-11,Transfer,3989.8,Mobile
516867,103501,2024-03-24,Withdrawal,7134.04,ATM
516868,101845,2022-04-30,Deposit,32003.63,POS
516869,108552,2023-04-13,Transfer,28800.61,POS
516870,109453,2024-11-07,Withdrawal,5877.92,POS
516871,104956,2023-11-28,Deposit,25587.7,Mobile
516872,112079,2024-11-24,Deposit,88548.99,Mobile
516873,100533,2024-03-07,Transfer,25589.38,POS
516874,114213,2024-03-05,Withdrawal,10825.84,POS
516875,105599,2023-08-01,Withdrawal,4670.91,POS
516876,106818,2023-09-25,Transfer,21048.84,POS
516877,104904,2023-04-30,Transfer,7448.4,ATM
516878,113427,2023-08-02,Transfer,7766.34,Mobile
516879,109147,2022-09-23,Transfer,1685.28,ATM
516880,101833,2022-12-22,Withdrawal,32534.47,Mobile
516881,105641,2022-07-10,Deposit,4742.21,Mobile
516882,107263,2023-06-23,Deposit,47813.2,Mobile
516883,107740,2022-11-28,Deposit,28041.94,POS
516884,111117,2023-09-23,Withdrawal,15598.83,Branch
516885,102339,2024-02-21,Deposit,36026.0,POS
516886,100977,2024-01-27,Transfer,150412.57,ATM
516887,111243,2022-12-03,Transfer,6574.42,POS
516888,101355,2022-07-31,Deposit,14267.47,POS
516889,110123,2025-01-11,Transfer,2282.36,ATM
516890,102977,2024-04-14,Deposit,8113.69,POS
516891,103087,2024-08-11,Withdrawal,59098.01,ATM
516892,109157,2022-07-24,Deposit,15052.07,POS
516893,109152,2023-04-12,Transfer,24153.07,POS
516894,111312,2022-07-02,Transfer,6394.93,ATM
516895,111185,2022-03-10,Transfer,20591.66,Mobile
516896,100936,2022-01-20,Deposit,4380.96,Mobile
516897,108430,2022-07-18,Transfer,10697.84,POS
516898,109355,2022-05-09,Withdrawal,52169.36,ATM
516899,105821,2024-05-10,Transfer,54886.68,Branch
516900,107059,2022-12-03,Deposit,4940.15,Mobile
516901,105919,2023-05-18,Deposit,1965.34,Mobile
516902,100926,2022-09-04,Transfer,8942.5,POS
516903,106035,2024-09-16,Withdrawal,171327.95,POS
516904,101744,2023-10-17,Withdrawal,23532.76,Mobile
516905,100954,2023-06-21,Transfer,37850.27,ATM
516906,107017,2024-09-22,Withdrawal,5342.29,Mobile
516907,110517,2023-08-09,Withdrawal,83871.34,ATM
516908,110284,2024-07-20,Transfer,4728.19,Mobile
516909,100747,2022-05-27,Withdrawal,47883.97,Mobile
516910,102821,2022-11-01,Transfer,20428.39,Branch
516911,103766,2022-07-29,Withdrawal,10853.84,Mobile
516912,103675,2022-07-25,Withdrawal,18509.88,Mobile
516913,104383,2024-12-02,Transfer,7828.1,ATM
516914,110800,2024-11-23,Deposit,115504.78,POS
516915,106682,2022-02-24,Withdrawal,40903.36,POS
516916,107624,2023-08-13,Transfer,12558.01,Mobile
516917,112359,2022-10-01,Withdrawal,47048.41,ATM
516918,111602,2023-09-10,Deposit,50273.18,ATM
516919,102213,2023-07-11,Deposit,23037.9,ATM
516920,101896,2024-08-21,Transfer,56576.05,Mobile
516921,104375,2025-01-16,Withdrawal,31628.25,ATM
516922,108116,2024-10-10,Transfer,44414.59,Mobile
516923,107905,2025-03-07,Deposit,204035.99,ATM
516924,107256,2025-01-17,Withdrawal,19553.67,Mobile
516925,109185,2023-03-28,Deposit,82517.73,POS
516926,114305,2025-03-20,Deposit,39547.47,Mobile
516927,108434,2024-11-24,Transfer,17512.53,POS
516928,110548,2022-05-20,Transfer,33679.67,Mobile
516929,111676,2023-11-27,Withdrawal,9684.0,Mobile
516930,114402,2024-12-15,Transfer,36683.97,POS
516931,110478,2023-10-14,Transfer,74628.6,Branch
516932,110991,2024-04-08,Withdrawal,17466.96,Branch
516933,108161,2025-03-11,Transfer,5658.71,ATM
516934,106436,2022-05-24,Transfer,8243.78,Branch
516935,102150,2023-01-08,Transfer,12512.1,POS
516936,112796,2024-12-15,Transfer,43309.5,ATM
516937,113138,2023-04-26,Withdrawal,43661.45,Mobile
516938,103382,2023-08-14,Transfer,19426.18,Mobile
516939,110121,2024-11-25,Deposit,25918.37,POS
516940,105474,2025-04-08,Withdrawal,14768.72,ATM
516941,107388,2023-12-22,Transfer,54097.68,Mobile
516942,104900,2022-10-09,Deposit,20876.66,ATM
516943,108718,2022-10-07,Transfer,675.81,Branch
516944,103829,2024-06-05,Transfer,8268.55,Branch
516945,101636,2025-03-06,Withdrawal,45617.74,Mobile
516946,106900,2023-06-05,Withdrawal,25722.7,POS
516947,105129,2024-09-15,Deposit,14550.31,POS
516948,108041,2024-01-02,Withdrawal,1946.16,Branch
516949,108313,2024-06-26,Transfer,53096.45,Mobile
516950,106915,2024-12-05,Withdrawal,190561.51,POS
516951,110883,2023-08-18,Withdrawal,158632.3,Branch
516952,100522,2022-09-01,Transfer,13684.0,Branch
516953,102996,2024-04-11,Deposit,16533.83,Mobile
516954,103481,2022-08-16,Deposit,52786.65,Mobile
516955,105745,2023-11-08,Deposit,24151.74,POS
516956,112555,2022-06-24,Withdrawal,25052.4,Mobile
516957,108086,2025-03-06,Deposit,2447.02,Branch
516958,107477,2022-07-20,Withdrawal,9731.35,Mobile
516959,106595,2023-12-11,Transfer,17965.87,Branch
516960,114895,2025-02-04,Deposit,130288.86,POS
516961,102154,2022-03-19,Transfer,128550.61,POS
516962,110489,2023-04-06,Transfer,7254.92,POS
516963,102701,2023-01-01,Transfer,6432.69,Mobile
516964,104726,2024-01-17,Withdrawal,118392.18,POS
516965,104766,2024-02-23,Transfer,67328.59,POS
516966,113486,2024-01-27,Withdrawal,13716.15,Mobile
516967,113944,2022-08-08,Transfer,15782.95,POS
516968,106814,2023-09-16,Transfer,7015.92,ATM
516969,101624,2022-06-01,Transfer,6541.73,POS
516970,101723,2024-10-22,Withdrawal,4425.73,POS
516971,107681,2024-08-02,Deposit,19232.2,ATM
516972,112580,2022-12-18,Transfer,14513.97,ATM
516973,114604,2022-12-06,Withdrawal,2864.69,ATM
516974,114868,2022-03-18,Deposit,15288.0,Branch
516975,101400,2023-06-03,Transfer,16465.21,ATM
516976,107554,2023-02-21,Deposit,55269.13,POS
516977,113401,2023-05-29,Withdrawal,29662.48,ATM
516978,114269,2023-07-16,Withdrawal,6082.02,ATM
516979,110400,2024-04-09,Deposit,54748.6,Mobile
516980,110605,2023-11-05,Deposit,5619.53,ATM
516981,114049,2022-01-08,Deposit,18413.33,ATM
516982,103359,2022-10-19,Transfer,9027.11,Mobile
516983,102020,2024-10-22,Withdrawal,75231.8,Mobile
516984,109108,2023-07-20,Transfer,8099.97,Mobile
516985,108760,2022-01-12,Transfer,2252.22,POS
516986,102840,2024-12-10,Withdrawal,86864.5,POS
516987,106636,2024-09-27,Transfer,10140.51,ATM
516988,108041,2023-02-27,Deposit,21998.25,ATM
516989,110333,2023-05-26,Withdrawal,20216.72,Mobile
516990,101066,2024-02-03,Deposit,6841.12,POS
516991,110988,2022-08-10,Deposit,38377.52,POS
516992,102435,2023-12-12,Transfer,20520.82,Mobile
516993,108644,2024-05-22,Withdrawal,16211.98,Branch
516994,104079,2023-12-23,Transfer,15931.69,ATM
516995,109284,2023-12-09,Transfer,3532.55,ATM
516996,109421,2024-09-21,Withdrawal,24942.57,Mobile
516997,110063,2024-10-23,Deposit,43068.51,Mobile
516998,107495,2022-12-16,Withdrawal,8400.61,Mobile
516999,111876,2024-12-31,Transfer,55947.98,POS
517000,108697,2024-04-21,Transfer,1733.1,Mobile
517001,112171,2025-01-13,Transfer,35271.22,Mobile
517002,100917,2024-08-11,Withdrawal,20621.98,POS
517003,106439,2023-11-18,Deposit,98209.45,POS
517004,109918,2023-06-03,Withdrawal,7348.1,POS
517005,107377,2024-01-11,Withdrawal,18970.03,Mobile
517006,100511,2023-09-17,Transfer,38669.99,Branch
517007,108850,2024-05-07,Withdrawal,79793.11,Branch
517008,114532,2022-05-01,Withdrawal,5409.9,POS
517009,101862,2024-09-23,Withdrawal,130426.36,Mobile
517010,114063,2024-08-03,Deposit,2535.86,Mobile
517011,105884,2022-04-26,Transfer,21332.8,ATM
517012,109191,2022-04-22,Transfer,26578.69,Branch
517013,104553,2022-04-17,Deposit,5521.92,Mobile
517014,108654,2022-04-19,Transfer,39549.02,POS
517015,108423,2025-04-13,Deposit,22905.15,Mobile
517016,110400,2023-03-01,Deposit,17473.61,Mobile
517017,103125,2022-10-31,Withdrawal,14447.86,Mobile
517018,113105,2024-01-16,Transfer,29460.7,Branch
517019,108570,2024-06-25,Transfer,22638.29,ATM
517020,103251,2024-07-15,Withdrawal,43387.18,Mobile
517021,104876,2025-02-19,Withdrawal,7857.8,ATM
517022,112151,2024-12-23,Transfer,12516.52,POS
517023,103255,2024-08-15,Deposit,109696.23,Mobile
517024,113831,2024-09-18,Withdrawal,2441.46,Mobile
517025,113466,2023-07-15,Withdrawal,29880.24,ATM
517026,113212,2022-08-21,Deposit,5189.74,Mobile
517027,100265,2022-01-25,Withdrawal,16850.07,Mobile
517028,110729,2022-02-14,Transfer,20543.03,Mobile
517029,114486,2023-10-31,Withdrawal,67704.81,POS
517030,111321,2025-03-16,Withdrawal,5772.76,POS
517031,110616,2023-01-24,Transfer,18336.31,Mobile
517032,106787,2022-03-15,Deposit,28840.03,Branch
517033,111735,2022-08-05,Withdrawal,22093.74,POS
517034,104370,2023-11-09,Withdrawal,30559.59,Mobile
517035,103909,2023-10-15,Deposit,50551.54,Mobile
517036,106647,2023-01-08,Withdrawal,5213.65,Mobile
517037,106438,2023-08-23,Deposit,37639.69,POS
517038,111542,2025-02-27,Transfer,133793.25,ATM
517039,105282,2022-09-06,Deposit,4415.99,POS
517040,109614,2023-03-09,Withdrawal,9878.19,Branch
517041,101436,2022-07-22,Transfer,11832.09,ATM
517042,104776,2022-11-18,Transfer,44472.33,Mobile
517043,109050,2023-05-09,Withdrawal,16431.8,ATM
517044,110803,2023-09-22,Withdrawal,33944.08,ATM
517045,104034,2022-07-21,Deposit,40846.22,POS
517046,101120,2022-03-12,Transfer,8679.43,POS
517047,114415,2025-03-31,Deposit,26003.03,Mobile
517048,114257,2023-12-12,Deposit,6276.01,Mobile
517049,110958,2023-12-02,Deposit,26015.29,POS
517050,111086,2024-11-20,Transfer,79940.68,Mobile
517051,111696,2024-07-18,Transfer,10603.94,POS
517052,103349,2023-07-29,Transfer,10500.52,ATM
517053,103297,2023-11-15,Deposit,33947.89,ATM
517054,101124,2023-04-28,Transfer,67821.27,Mobile
517055,112736,2024-02-12,Deposit,11300.73,Mobile
517056,113945,2023-12-12,Transfer,99732.71,POS
517057,110342,2023-11-14,Deposit,101467.64,POS
517058,113539,2022-07-30,Transfer,25618.45,POS
517059,100489,2024-02-05,Transfer,21879.52,POS
517060,101961,2025-01-06,Deposit,25327.32,Mobile
517061,104850,2022-04-01,Transfer,116818.23,POS
517062,114941,2024-04-07,Deposit,30712.06,ATM
517063,111967,2022-06-15,Deposit,26384.09,Mobile
517064,103201,2023-01-18,Deposit,37525.24,Mobile
517065,103223,2022-10-30,Transfer,23265.53,POS
517066,104320,2024-03-11,Deposit,6732.17,POS
517067,103781,2022-07-18,Transfer,26315.29,Mobile
517068,114316,2022-07-30,Deposit,16109.58,POS
517069,105053,2023-12-08,Transfer,48987.59,ATM
